CARACTERISTICA	TIPO_ACAO	ESFERA	ORIGEM	PRIORITARIA	CODIGO_PROGRAMA	NOME_PROGRAMA	CODIGO_ACAO	NOME_ACAO	CODIGO_ORGAO	SIGLA_ORGAO	CODIGO_UO	SIGLA_UO	CODIGO_FUNCAO	NOME_FUNCAO	CODIGO_SUBFUNCAO	NOME_SUBFUNCAO	NOIME_PRODUTO	UNIDADE_MEDIDA	LOCALIZADOR	CODIGO_REGIAO	REGIAO	CUMULATIVIDADE_METAFISICA	CODIGO_FONTERECURSO	NOME_FONTERECURSO	CODIGO_GRUPODESPESA	NOME_GRUPODESPESA	PROGRAMACAOFINANCEIRA_2020	PROGRAMACAOFINANCEIRA_2021	PROGRAMACAOFINANCEIRA_2022	PROGRAMACAOFINANCEIRA_2023
Padronizada	Atividades	Fiscal	PPA	NÃO	0001	PROGRAMA DE APOIO ADMINISTRATIVO	2087	Administração de Serviços de Energia Elétrica, Água e Esgoto e Telefonia	22000	SSP	22106	SUBCOMADEC	06	Segurança Pública      	122	Administração Geral                                	Unidade administrada	Un - Unidade	Estado	0001	Estado	NÃO	1160	Outros Recursos não Vinculados - FTI	4	Investimentos                           	0	0	0	0
Padronizada	Atividades	Fiscal	PPA	NÃO	0001	PROGRAMA DE APOIO ADMINISTRATIVO	2087	Administração de Serviços de Energia Elétrica, Água e Esgoto e Telefonia	22000	SSP	22106	SUBCOMADEC	06	Segurança Pública      	122	Administração Geral                                	Unidade administrada	Un - Unidade	Estado	0001	Estado	NÃO	1160	Outros Recursos não Vinculados - FTI	5	Inversões Financeiras	0	0	0	0
Padronizada	Atividades	Fiscal	PPA	NÃO	0001	PROGRAMA DE APOIO ADMINISTRATIVO	2087	Administração de Serviços de Energia Elétrica, Água e Esgoto e Telefonia	22000	SSP	22106	SUBCOMADEC	06	Segurança Pública      	122	Administração Geral                                	Unidade administrada	Un - Unidade	Estado	0001	Estado	NÃO	160	Recursos do FTI (Fundo de Fomento ao Turismo, Infraestrutura, Serviços e Interiorização do Desenvolvimento do Estado do Amazonas)	3	Outras Despesas Correntes               	0	60000	86556	0
Padronizada	Atividades	Fiscal	PPA	NÃO	0001	PROGRAMA DE APOIO ADMINISTRATIVO	2087	Administração de Serviços de Energia Elétrica, Água e Esgoto e Telefonia	22000	SSP	22201	DETRAN	06	Segurança Pública      	122	Administração Geral                                	Unidade administrada	Un - Unidade	Estado	0001	Estado	NÃO	1201	Outros Recursos não Vinculados - Diretamente Arrecadados	3	Outras Despesas Correntes               	0	0	0	1200000
Padronizada	Atividades	Fiscal	PPA	NÃO	0001	PROGRAMA DE APOIO ADMINISTRATIVO	2087	Administração de Serviços de Energia Elétrica, Água e Esgoto e Telefonia	22000	SSP	22201	DETRAN	06	Segurança Pública      	122	Administração Geral                                	Unidade administrada	Un - Unidade	Estado	0001	Estado	NÃO	201	Recursos Diretamente Arrecadados	3	Outras Despesas Correntes               	1600000	1100000	1100000	0
Padronizada	Atividades	Fiscal	PPA	NÃO	0001	PROGRAMA DE APOIO ADMINISTRATIVO	2087	Administração de Serviços de Energia Elétrica, Água e Esgoto e Telefonia	22000	SSP	22701	FRAI	06	Segurança Pública      	122	Administração Geral                                	Unidade administrada	Un - Unidade	Estado	0001	Estado	NÃO	1145	Transferências da União Referentes as Compensações Financeiras pela Exploração de Recursos Naturais - Royalties	3	Outras Despesas Correntes               	0	0	0	1000
Padronizada	Atividades	Fiscal	PPA	NÃO	0001	PROGRAMA DE APOIO ADMINISTRATIVO	2087	Administração de Serviços de Energia Elétrica, Água e Esgoto e Telefonia	22000	SSP	22701	FRAI	06	Segurança Pública      	122	Administração Geral                                	Unidade administrada	Un - Unidade	Estado	0001	Estado	NÃO	145	Recursos do Royalties sobre o Petróleo	3	Outras Despesas Correntes               	0	1000	1000	0
Padronizada	Atividades	Fiscal	PPA	NÃO	0001	PROGRAMA DE APOIO ADMINISTRATIVO	2087	Administração de Serviços de Energia Elétrica, Água e Esgoto e Telefonia	22000	SSP	22701	FRAI	06	Segurança Pública      	122	Administração Geral                                	Unidade administrada	Un - Unidade	Estado	0001	Estado	NÃO	145	Recursos do Royalties sobre o Petróleo	4	Investimentos                           	0	0	0	0
Padronizada	Atividades	Fiscal	PPA	NÃO	0001	PROGRAMA DE APOIO ADMINISTRATIVO	2087	Administração de Serviços de Energia Elétrica, Água e Esgoto e Telefonia	22000	SSP	22701	FRAI	06	Segurança Pública      	122	Administração Geral                                	Unidade administrada	Un - Unidade	Estado	0001	Estado	NÃO	160	Recursos do FTI (Fundo de Fomento ao Turismo, Infraestrutura, Serviços e Interiorização do Desenvolvimento do Estado do Amazonas)	3	Outras Despesas Correntes               	1000	0	0	0
Padronizada	Atividades	Fiscal	PPA	NÃO	0001	PROGRAMA DE APOIO ADMINISTRATIVO	2087	Administração de Serviços de Energia Elétrica, Água e Esgoto e Telefonia	24000	DPE	24101	DPE	14	Direitos da Cidadania  	122	Administração Geral                                	Unidade administrada	Un - Unidade	Estado	0001	Estado	NÃO	100	Recursos Ordinários	3	Outras Despesas Correntes               	1884500	1375917	1766000	0
Padronizada	Atividades	Fiscal	PPA	NÃO	0001	PROGRAMA DE APOIO ADMINISTRATIVO	2087	Administração de Serviços de Energia Elétrica, Água e Esgoto e Telefonia	24000	DPE	24101	DPE	14	Direitos da Cidadania  	122	Administração Geral                                	Unidade administrada	Un - Unidade	Estado	0001	Estado	NÃO	1100	Recursos não Vinculados de Impostos	3	Outras Despesas Correntes               	0	0	0	1879100
Padronizada	Atividades	Fiscal	PPA	NÃO	0001	PROGRAMA DE APOIO ADMINISTRATIVO	2087	Administração de Serviços de Energia Elétrica, Água e Esgoto e Telefonia	24000	DPE	24701	FUNDPAM	14	Direitos da Cidadania  	122	Administração Geral                                	Unidade administrada	Un - Unidade	Estado	0001	Estado	NÃO	1201	Recursos Vinculados a Fundos - Diretamente Arrecadados	3	Outras Despesas Correntes               	0	0	0	300
Padronizada	Atividades	Fiscal	PPA	NÃO	0001	PROGRAMA DE APOIO ADMINISTRATIVO	2087	Administração de Serviços de Energia Elétrica, Água e Esgoto e Telefonia	24000	DPE	24701	FUNDPAM	14	Direitos da Cidadania  	122	Administração Geral                                	Unidade administrada	Un - Unidade	Estado	0001	Estado	NÃO	201	Recursos Diretamente Arrecadados	3	Outras Despesas Correntes               	1000	1000	1000	0
Padronizada	Atividades	Fiscal	PPA	NÃO	0001	PROGRAMA DE APOIO ADMINISTRATIVO	2087	Administração de Serviços de Energia Elétrica, Água e Esgoto e Telefonia	25000	SEINFRA	25101	SEINFRA	15	Urbanismo              	122	Administração Geral                                	Unidade administrada	Un - Unidade	Estado	0001	Estado	NÃO	1160	Outros Recursos não Vinculados - FTI	3	Outras Despesas Correntes               	0	0	0	294000
Padronizada	Atividades	Fiscal	PPA	NÃO	0001	PROGRAMA DE APOIO ADMINISTRATIVO	2087	Administração de Serviços de Energia Elétrica, Água e Esgoto e Telefonia	25000	SEINFRA	25101	SEINFRA	15	Urbanismo              	122	Administração Geral                                	Unidade administrada	Un - Unidade	Estado	0001	Estado	NÃO	145	Recursos do Royalties sobre o Petróleo	3	Outras Despesas Correntes               	322000	0	0	0
Padronizada	Atividades	Fiscal	PPA	NÃO	0001	PROGRAMA DE APOIO ADMINISTRATIVO	2087	Administração de Serviços de Energia Elétrica, Água e Esgoto e Telefonia	25000	SEINFRA	25101	SEINFRA	15	Urbanismo              	122	Administração Geral                                	Unidade administrada	Un - Unidade	Estado	0001	Estado	NÃO	160	Recursos do FTI (Fundo de Fomento ao Turismo, Infraestrutura, Serviços e Interiorização do Desenvolvimento do Estado do Amazonas)	3	Outras Despesas Correntes               	0	17298	210000	0
Padronizada	Atividades	Fiscal	PPA	NÃO	0001	PROGRAMA DE APOIO ADMINISTRATIVO	2087	Administração de Serviços de Energia Elétrica, Água e Esgoto e Telefonia	25000	SEINFRA	25101	SEINFRA	17	Saneamento             	122	Administração Geral                                	Unidade administrada	Un - Unidade	Estado	0001	Estado	NÃO	1160	Outros Recursos não Vinculados - FTI	3	Outras Despesas Correntes               	0	0	0	15000
Padronizada	Atividades	Fiscal	PPA	NÃO	0001	PROGRAMA DE APOIO ADMINISTRATIVO	2087	Administração de Serviços de Energia Elétrica, Água e Esgoto e Telefonia	25000	SEINFRA	25101	SEINFRA	17	Saneamento             	122	Administração Geral                                	Unidade administrada	Un - Unidade	Estado	0001	Estado	NÃO	160	Recursos do FTI (Fundo de Fomento ao Turismo, Infraestrutura, Serviços e Interiorização do Desenvolvimento do Estado do Amazonas)	3	Outras Despesas Correntes               	10000	10000	10000	0
Padronizada	Atividades	Fiscal	PPA	NÃO	0001	PROGRAMA DE APOIO ADMINISTRATIVO	2087	Administração de Serviços de Energia Elétrica, Água e Esgoto e Telefonia	25000	SEINFRA	25103	UGPE	15	Urbanismo              	122	Administração Geral                                	Unidade administrada	Un - Unidade	Estado	0001	Estado	NÃO	1160	Outros Recursos não Vinculados - FTI	3	Outras Despesas Correntes               	0	0	0	200000
Padronizada	Atividades	Fiscal	PPA	NÃO	0001	PROGRAMA DE APOIO ADMINISTRATIVO	2087	Administração de Serviços de Energia Elétrica, Água e Esgoto e Telefonia	25000	SEINFRA	25103	UGPE	15	Urbanismo              	122	Administração Geral                                	Unidade administrada	Un - Unidade	Estado	0001	Estado	NÃO	160	Recursos do FTI (Fundo de Fomento ao Turismo, Infraestrutura, Serviços e Interiorização do Desenvolvimento do Estado do Amazonas)	3	Outras Despesas Correntes               	0	75000	150000	0
Padronizada	Atividades	Fiscal	PPA	NÃO	0001	PROGRAMA DE APOIO ADMINISTRATIVO	2087	Administração de Serviços de Energia Elétrica, Água e Esgoto e Telefonia	25000	SEINFRA	25203	SNPH	26	Transporte                                  	122	Administração Geral                                	Unidade administrada	Un - Unidade	Estado	0001	Estado	NÃO	1145	Transferências da União Referentes as Compensações Financeiras pela Exploração de Recursos Naturais - Royalties	3	Outras Despesas Correntes               	0	0	0	40000
Padronizada	Atividades	Fiscal	PPA	NÃO	0001	PROGRAMA DE APOIO ADMINISTRATIVO	2087	Administração de Serviços de Energia Elétrica, Água e Esgoto e Telefonia	25000	SEINFRA	25203	SNPH	26	Transporte                                  	122	Administração Geral                                	Unidade administrada	Un - Unidade	Estado	0001	Estado	NÃO	145	Recursos do Royalties sobre o Petróleo	3	Outras Despesas Correntes               	66000	35000	40000	0
Padronizada	Atividades	Fiscal	PPA	NÃO	0001	PROGRAMA DE APOIO ADMINISTRATIVO	2087	Administração de Serviços de Energia Elétrica, Água e Esgoto e Telefonia	25000	SEINFRA	25204	SUHAB	16	Habitação              	122	Administração Geral                                	Unidade administrada	Un - Unidade	Estado	0001	Estado	NÃO	1201	Outros Recursos não Vinculados - Diretamente Arrecadados	3	Outras Despesas Correntes               	0	0	0	385376
Padronizada	Atividades	Fiscal	PPA	NÃO	0001	PROGRAMA DE APOIO ADMINISTRATIVO	2087	Administração de Serviços de Energia Elétrica, Água e Esgoto e Telefonia	28000	SEDUC	28101	SEDUC	12	Educação	122	Administração Geral                                	Unidade administrada	Un - Unidade	Estado	0001	Estado	NÃO	100	Recursos Ordinários	3	Outras Despesas Correntes               	0	0	2833497	0
Padronizada	Atividades	Fiscal	PPA	NÃO	0001	PROGRAMA DE APOIO ADMINISTRATIVO	2087	Administração de Serviços de Energia Elétrica, Água e Esgoto e Telefonia	28000	SEDUC	28101	SEDUC	12	Educação	122	Administração Geral                                	Unidade administrada	Un - Unidade	Estado	0001	Estado	NÃO	1100	Recursos não Vinculados de Impostos	3	Outras Despesas Correntes               	0	0	0	892761
Padronizada	Atividades	Fiscal	PPA	NÃO	0001	PROGRAMA DE APOIO ADMINISTRATIVO	2087	Administração de Serviços de Energia Elétrica, Água e Esgoto e Telefonia	28000	SEDUC	28101	SEDUC	12	Educação	122	Administração Geral                                	Unidade administrada	Un - Unidade	Estado	0001	Estado	NÃO	121	Cota-parte do Fundo de Participação dos Estados e do Distrito Federal	3	Outras Despesas Correntes               	0	10000000	0	0
Padronizada	Atividades	Fiscal	PPA	NÃO	0001	PROGRAMA DE APOIO ADMINISTRATIVO	2087	Administração de Serviços de Energia Elétrica, Água e Esgoto e Telefonia	28000	SEDUC	28101	SEDUC	12	Educação	122	Administração Geral                                	Unidade administrada	Un - Unidade	Estado	0001	Estado	NÃO	246	Recursos Complementação do FUNDEB	3	Outras Despesas Correntes               	11000000	0	0	0
Padronizada	Atividades	Fiscal	PPA	NÃO	0001	PROGRAMA DE APOIO ADMINISTRATIVO	2087	Administração de Serviços de Energia Elétrica, Água e Esgoto e Telefonia	28000	SEDUC	28101	SEDUC	12	Educação	361	Ensino Fundamental                        	Unidade administrada	Un - Unidade	Estado	0001	Estado	NÃO	100	Recursos Ordinários	3	Outras Despesas Correntes               	11000000	0	5767644	0
Padronizada	Atividades	Fiscal	PPA	NÃO	0001	PROGRAMA DE APOIO ADMINISTRATIVO	2087	Administração de Serviços de Energia Elétrica, Água e Esgoto e Telefonia	28000	SEDUC	28101	SEDUC	12	Educação	361	Ensino Fundamental                        	Unidade administrada	Un - Unidade	Estado	0001	Estado	NÃO	1100	Recursos não Vinculados de Impostos	3	Outras Despesas Correntes               	0	0	0	24555026
Padronizada	Atividades	Fiscal	PPA	NÃO	0001	PROGRAMA DE APOIO ADMINISTRATIVO	2087	Administração de Serviços de Energia Elétrica, Água e Esgoto e Telefonia	28000	SEDUC	28101	SEDUC	12	Educação	361	Ensino Fundamental                        	Unidade administrada	Un - Unidade	Estado	0001	Estado	NÃO	121	Cota-parte do Fundo de Participação dos Estados e do Distrito Federal	3	Outras Despesas Correntes               	0	20000000	0	0
Padronizada	Atividades	Fiscal	PPA	NÃO	0001	PROGRAMA DE APOIO ADMINISTRATIVO	2087	Administração de Serviços de Energia Elétrica, Água e Esgoto e Telefonia	28000	SEDUC	28101	SEDUC	12	Educação	362	Ensino Médio                              	Unidade administrada	Un - Unidade	Estado	0001	Estado	NÃO	100	Recursos Ordinários	3	Outras Despesas Correntes               	0	0	14189910	0
Padronizada	Atividades	Fiscal	PPA	NÃO	0001	PROGRAMA DE APOIO ADMINISTRATIVO	2087	Administração de Serviços de Energia Elétrica, Água e Esgoto e Telefonia	28000	SEDUC	28101	SEDUC	12	Educação	362	Ensino Médio                              	Unidade administrada	Un - Unidade	Estado	0001	Estado	NÃO	1100	Recursos não Vinculados de Impostos	3	Outras Despesas Correntes               	0	0	0	19833938
Padronizada	Atividades	Fiscal	PPA	NÃO	0001	PROGRAMA DE APOIO ADMINISTRATIVO	2087	Administração de Serviços de Energia Elétrica, Água e Esgoto e Telefonia	28000	SEDUC	28101	SEDUC	12	Educação	362	Ensino Médio                              	Unidade administrada	Un - Unidade	Estado	0001	Estado	NÃO	121	Cota-parte do Fundo de Participação dos Estados e do Distrito Federal	3	Outras Despesas Correntes               	0	20000000	0	0
Padronizada	Atividades	Fiscal	PPA	NÃO	0001	PROGRAMA DE APOIO ADMINISTRATIVO	2087	Administração de Serviços de Energia Elétrica, Água e Esgoto e Telefonia	28000	SEDUC	28101	SEDUC	12	Educação	362	Ensino Médio                              	Unidade administrada	Un - Unidade	Estado	0001	Estado	NÃO	246	Recursos Complementação do FUNDEB	3	Outras Despesas Correntes               	20000000	0	0	0
Padronizada	Atividades	Fiscal	PPA	NÃO	0001	PROGRAMA DE APOIO ADMINISTRATIVO	2087	Administração de Serviços de Energia Elétrica, Água e Esgoto e Telefonia	28000	SEDUC	28201	CETAM	12	Educação	122	Administração Geral                                	Unidade administrada	Un - Unidade	Estado	0001	Estado	NÃO	1100	Recursos não Vinculados de Impostos	3	Outras Despesas Correntes               	0	0	0	2000000
Padronizada	Atividades	Fiscal	PPA	NÃO	0001	PROGRAMA DE APOIO ADMINISTRATIVO	2087	Administração de Serviços de Energia Elétrica, Água e Esgoto e Telefonia	28000	SEDUC	28301	FUNTEC	24	Comunicações                                	122	Administração Geral                                	Unidade administrada	Un - Unidade	Estado	0001	Estado	NÃO	1121	Recursos não Vinculados de Impostos - FPE	3	Outras Despesas Correntes               	0	0	0	819600
Padronizada	Atividades	Fiscal	PPA	NÃO	0001	PROGRAMA DE APOIO ADMINISTRATIVO	2087	Administração de Serviços de Energia Elétrica, Água e Esgoto e Telefonia	28000	SEDUC	28301	FUNTEC	24	Comunicações                                	122	Administração Geral                                	Unidade administrada	Un - Unidade	Estado	0001	Estado	NÃO	1201	Outros Recursos não Vinculados - Diretamente Arrecadados	3	Outras Despesas Correntes               	0	0	0	1000
